time_ms,ax,ay,az,gx,gy,gz
23810,9.499,0.546,0.467,-40.328,-9.962,-17.527
23860,8.912,0.220,0.438,-26.122,-12.473,-9.672
23910,8.984,0.699,0.769,-36.733,-14.573,-5.260
23960,8.926,-0.158,0.448,-10.611,-17.000,-0.290
24010,8.601,-0.410,0.086,-29.191,-14.389,-2.145
24060,8.756,0.381,-0.026,-19.412,-9.817,-0.053
24111,8.457,0.177,-0.105,-7.718,-4.550,6.099
24160,8.799,0.084,0.057,2.412,-0.802,10.802
24210,8.890,-0.496,-0.017,-7.298,3.954,9.710
24260,9.084,-0.148,-0.005,-10.115,8.435,7.931
24310,9.024,0.376,-0.304,-3.618,11.229,10.450
24360,9.293,0.122,0.932,3.244,10.336,12.603
24411,10.083,-0.093,0.125,-27.634,8.725,10.748
24460,10.054,0.493,0.589,-6.092,9.153,11.374
24510,10.706,0.072,0.168,-21.550,11.252,12.802
24560,10.814,0.599,0.558,-9.214,13.389,13.366
24610,10.835,0.139,0.580,-1.427,12.771,16.687
24660,10.260,-0.316,0.467,0.527,13.214,12.908
24711,10.301,-0.398,0.690,-4.214,12.076,6.595
24760,10.346,-0.297,0.469,-20.779,9.954,1.542
24810,10.643,0.098,0.457,-24.733,10.191,-1.076
24860,10.579,0.280,0.505,-10.756,11.313,-0.519
24910,10.581,-0.220,0.333,-10.878,14.366,-1.099
24961,10.445,-0.093,0.812,-10.214,13.481,-1.153
25011,10.282,-0.587,0.836,-12.160,12.374,-6.099
25060,9.911,-0.005,0.742,-18.931,9.336,-6.718
25110,10.224,0.072,0.704,9.824,8.321,-5.366
25160,10.064,-0.144,0.853,6.733,6.626,-3.672
25210,9.894,0.022,0.723,5.244,5.336,-3.832
25261,10.050,-0.620,0.493,-3.748,6.870,-5.176
25311,9.978,0.160,0.891,-0.344,6.290,-5.405
25361,10.109,-0.120,0.759,4.290,5.229,-3.817
25411,10.129,-0.139,1.356,1.885,2.634,-3.718
25461,10.152,-0.192,1.118,-0.084,-1.824,-3.916
25511,9.736,-0.074,0.901,-2.229,-1.641,-5.405
25562,9.836,-0.199,0.850,-3.695,-1.000,-6.809
25611,9.812,0.371,0.989,-7.466,1.412,-6.031
25661,10.011,0.395,0.848,-4.443,2.252,-1.748
25711,9.872,0.261,0.939,-5.939,3.557,0.824
25761,10.085,0.141,0.960,-3.710,4.511,2.229
25811,10.162,0.105,0.850,-9.466,3.573,2.863
25862,10.406,-0.386,1.104,-19.611,3.542,-1.679
25911,10.380,0.069,0.721,-18.489,0.794,-3.840
25961,11.295,-0.105,1.042,-11.916,2.145,-6.985
26011,10.725,0.041,1.111,-9.962,0.580,-8.008
26061,10.294,0.323,1.099,-24.557,-1.580,-8.679
26112,10.124,0.388,0.489,-8.008,-1.817,-5.038
26162,9.599,0.730,0.776,-1.046,0.321,-0.405
26211,9.635,0.120,0.764,3.206,2.214,3.527
26261,9.570,0.522,1.320,-5.076,0.053,7.183
26311,9.697,-0.450,0.491,-6.198,1.756,7.237
26361,9.985,-0.213,0.994,-14.840,3.389,2.763
26412,10.002,-0.273,0.443,-16.611,5.794,-3.420
26462,10.030,0.206,0.908,-13.733,6.443,-6.672
26511,10.105,0.426,1.042,-7.496,3.405,-6.832
26561,10.121,0.484,1.380,-1.221,-3.679,-6.794
26611,9.908,0.182,0.520,-9.489,-6.550,-8.023
26661,10.071,0.556,0.592,-4.206,-6.656,-10.374
26712,10.069,0.675,0.462,4.115,-4.427,-8.290
26761,10.579,0.874,0.745,7.160,-2.931,-2.244
26811,10.126,0.390,0.414,24.702,-0.542,0.588
26861,10.186,0.223,0.800,14.702,-1.863,1.870
26911,10.105,0.125,0.656,7.863,0.206,1.611
26961,10.057,0.096,0.776,14.817,-0.817,4.756
27012,10.421,0.204,0.867,24.321,0.107,6.641
27061,10.093,-0.096,0.879,-7.794,0.031,9.679
27111,10.706,-0.563,0.831,-7.397,-0.550,8.725
27161,10.445,-0.189,0.472,-5.076,-1.267,7.267
27211,10.488,-0.168,0.560,-4.435,1.786,8.122
27261,10.375,-0.137,0.354,-15.924,4.855,7.855
27312,10.186,-0.163,0.707,-13.641,7.061,10.588
27361,10.397,-0.321,0.671,1.008,5.840,9.641
27411,10.337,-0.527,1.183,18.481,3.588,5.748
27461,10.543,-0.117,0.913,-1.145,-2.695,3.733
27511,10.263,-0.604,0.503,4.298,-6.611,0.977
27561,10.368,-0.304,0.177,-6.450,-4.282,-2.710
27612,10.423,-0.383,0.345,3.305,-2.031,-5.908
27661,10.121,-0.314,0.479,-3.313,-2.557,-8.534
27711,10.138,-0.328,0.378,1.618,-4.351,-10.656
27761,9.956,-0.314,0.704,7.176,-7.985,-10.916
27811,9.958,-0.072,0.412,5.229,-9.916,-12.084
27862,9.719,-0.333,0.501,6.168,-11.107,-11.962
27912,9.973,0.158,0.057,3.817,-11.092,-13.649
27961,10.073,0.196,0.170,-1.969,-10.076,-9.435
28011,10.191,0.295,0.017,-4.427,-9.695,-6.565
28061,10.152,0.026,0.043,-5.809,-8.229,-3.443
28111,10.179,-0.036,0.081,-1.550,-8.389,-3.595
28162,10.337,0.189,-0.057,-0.534,-7.779,-1.985
28212,10.263,0.060,-0.240,2.664,-6.809,-0.832
28262,10.061,0.213,-0.402,9.145,-5.511,-0.260
28312,10.160,0.319,-0.580,9.412,-3.031,3.122
28362,10.160,0.359,-0.556,11.053,-0.908,5.725
28412,10.126,0.338,-0.659,14.130,1.107,7.626
28463,10.071,0.263,-0.723,17.450,3.580,9.802
28512,9.954,0.242,-0.678,19.336,6.855,12.061
28562,9.958,0.163,-0.711,20.489,10.000,14.328
28612,9.865,-0.019,-0.673,19.542,13.183,16.191
28662,9.774,-0.283,-0.548,16.321,15.473,17.321
28712,9.724,-0.599,-0.199,10.305,16.550,17.481
28763,9.726,-0.953,0.137,1.519,16.008,15.679
28812,9.748,-1.315,0.457,-9.496,13.603,12.656
28862,9.817,-1.554,0.838,-23.183,9.443,7.878
28912,9.846,-1.815,0.922,-38.237,4.092,2.237
28962,10.021,-1.859,0.956,-54.427,-1.603,-4.763
29012,10.038,-1.832,0.860,-69.908,-6.695,-12.458
29063,10.141,-1.703,0.678,-83.947,-10.893,-20.191
29112,10.315,-1.356,0.342,-94.947,-12.634,-27.374
29162,10.232,-0.855,0.101,-101.832,-12.534,-33.527
29212,10.236,-0.295,-0.199,-103.824,-10.313,-37.130
29262,10.323,0.376,-0.371,-100.015,-7.000,-37.962
29313,10.215,1.030,-0.376,-90.260,-3.756,-35.458
29363,10.157,1.653,-0.302,-74.718,-0.847,-29.748
29412,10.066,2.124,-0.158,-54.641,0.832,-21.847
29462,9.932,2.441,-0.146,-30.321,1.252,-12.053
29512,9.774,2.718,-0.127,-3.519,0.557,-1.145
29562,9.626,2.649,-0.137,24.122,-0.214,10.206
29613,9.427,2.469,-0.242,50.733,-0.557,21.214
29663,9.451,2.065,-0.402,74.076,0.427,30.916
29713,9.264,1.483,-0.508,92.076,3.275,38.588
29763,9.293,0.776,-0.486,103.176,6.672,42.901
29813,9.293,-0.122,-0.381,105.725,10.115,43.908
29863,9.436,-0.972,-0.103,99.893,13.031,41.397
29914,9.494,-1.753,0.311,86.397,13.427,35.511
29963,9.733,-2.256,0.663,67.901,11.473,26.809
30013,9.978,-2.685,0.956,45.351,7.290,15.748
30063,10.131,-2.831,1.106,21.084,0.809,3.840
30113,10.255,-2.781,0.980,-2.595,-5.252,-8.015
30163,10.380,-2.498,0.723,-24.870,-10.519,-19.466
30214,10.390,-2.038,0.479,-43.977,-13.473,-29.252
30263,10.512,-1.609,0.122,-58.756,-14.122,-37.015
30313,10.409,-0.941,-0.256,-69.198,-12.221,-41.832
30363,10.411,-0.263,-0.481,-73.718,-8.626,-43.954
30413,10.217,0.319,-0.651,-72.183,-4.458,-43.092
30464,10.100,1.087,-0.659,-64.076,-0.053,-39.237
30514,9.925,1.554,-0.659,-50.214,3.595,-33.198
30563,9.817,1.899,-0.548,-31.718,5.985,-25.282
30613,9.573,2.163,-0.453,-9.527,7.427,-16.191
30663,9.446,2.261,-0.386,14.374,7.809,-7.092
30713,9.345,2.177,-0.192,39.145,7.176,1.206
30764,9.331,1.906,-0.287,62.244,6.618,8.153
30814,9.269,1.490,-0.165,82.069,5.901,13.573
30863,9.386,1.054,-0.036,97.672,5.237,16.840
30913,9.511,0.594,-0.148,108.962,4.634,18.489
30963,9.685,0.053,0.067,115.160,4.153,18.290
31013,9.867,-0.251,0.144,116.733,2.924,16.794
31064,10.026,-0.544,0.240,114.969,1.015,13.985
31113,10.179,-0.812,0.290,110.504,-1.252,10.687
31163,10.346,-0.939,0.127,103.634,-3.733,6.557
31213,10.452,-1.054,0.024,95.580,-5.725,2.527
31263,10.605,-1.183,-0.160,86.122,-6.893,-1.443
31313,10.531,-1.133,-0.393,76.168,-6.947,-5.252
31364,10.643,-1.233,-0.527,65.580,-5.702,-8.939
31413,10.452,-1.128,-0.594,55.000,-3.527,-12.672
31463,10.296,-1.111,-0.790,44.702,-0.450,-15.985
31513,10.232,-0.975,-0.913,34.947,3.122,-19.885
31563,10.026,-0.901,-0.908,26.527,6.725,-23.229
31613,9.856,-0.723,-0.735,20.176,9.924,-26.695
31664,9.690,-0.426,-0.484,16.420,12.023,-29.008
31713,9.602,-0.208,-0.213,16.084,12.802,-30.580
31763,9.508,0.196,0.146,19.099,11.099,-31.046
31813,9.441,0.563,0.412,26.321,7.870,-30.267
31863,9.482,0.913,0.704,37.321,2.992,-27.947
31913,9.590,1.289,0.666,51.824,-3.038,-24.076
31964,9.642,1.574,0.726,68.893,-9.786,-18.153
32013,9.669,1.708,0.529,87.527,-15.634,-11.076
32063,9.827,1.674,0.158,106.107,-19.740,-2.321
32113,9.875,1.586,-0.395,122.565,-21.305,7.153
32163,10.064,1.106,-0.810,135.382,-18.992,16.069
32214,10.117,0.505,-1.277,142.336,-13.550,22.405
32264,10.203,-0.228,-1.420,142.664,-5.038,25.344
32313,10.198,-0.872,-1.483,136.305,3.450,24.069
32363,10.260,-1.581,-1.380,123.214,11.824,18.557
32413,10.203,-2.163,-1.056,104.534,18.137,9.626
32463,10.100,-2.522,-0.719,82.344,21.985,-1.198
32514,9.990,-2.702,-0.235,58.389,23.084,-13.511
32564,9.860,-2.682,0.165,34.313,21.817,-25.733
32614,9.724,-2.350,0.438,12.863,19.191,-36.885
32664,9.645,-1.811,0.673,-4.336,15.733,-45.679
32714,9.590,-1.219,0.764,-16.069,12.069,-52.214
32764,9.535,-0.426,0.874,-20.084,8.466,-55.473
32815,9.429,0.388,1.035,-16.069,4.168,-55.557
32864,9.570,1.305,1.030,-4.275,-0.718,-52.145
32914,9.602,2.053,1.068,15.122,-6.847,-44.649
32964,9.832,2.690,0.790,40.237,-12.954,-33.840
33014,9.822,3.032,0.441,68.840,-17.771,-19.992
33064,9.999,3.070,-0.122,98.405,-20.084,-4.641
33115,9.968,2.754,-0.587,126.130,-18.359,10.511
33164,10.021,2.160,-1.157,149.275,-12.824,23.191
33214,10.097,1.430,-1.365,166.099,-3.519,32.260
33264,10.081,0.541,-1.437,174.893,7.336,36.275
33314,10.030,-0.347,-1.221,174.977,18.389,34.809
33364,10.035,-1.061,-0.719,166.893,26.573,28.649
33415,9.896,-1.696,-0.043,152.710,30.618,19.366
33464,9.923,-1.933,0.642,135.053,30.008,8.947
33514,9.841,-1.990,1.233,115.313,24.618,-1.634
33564,9.729,-2.069,1.830,95.481,15.863,-10.183
33614,9.705,-1.799,2.048,77.305,4.947,-17.382
33665,9.642,-1.581,2.177,61.618,-6.580,-22.710
33715,9.602,-1.334,1.928,48.885,-17.565,-26.473
33764,9.602,-0.999,1.631,39.183,-26.641,-29.000
33814,9.604,-0.656,1.080,32.840,-33.985,-30.573
33864,9.736,-0.400,0.412,29.389,-38.534,-30.626
33914,9.803,-0.122,-0.345,28.626,-39.618,-29.802
33965,9.925,0.151,-1.037,30.221,-37.191,-27.794
34015,10.038,0.352,-1.566,33.977,-31.817,-25.084
34065,10.191,0.505,-1.902,39.000,-23.939,-21.664
34115,10.203,0.544,-2.026,44.931,-14.908,-18.214
34165,10.390,0.594,-2.136,51.450,-5.725,-15.153
34215,10.215,0.635,-1.988,58.053,2.405,-12.260
34266,10.253,0.651,-1.693,64.763,9.466,-9.489
34315,10.193,0.647,-1.483,70.802,14.794,-7.031
34365,10.085,0.666,-1.226,76.832,18.618,-4.794
34415,9.958,0.604,-0.829,82.336,20.634,-2.878
34465,9.870,0.544,-0.450,87.321,21.328,-0.908
34515,9.635,0.513,-0.309,91.733,20.611,0.832
34636,9.432,0.160,0.089,97.687,16.099,4.031
34686,9.391,-0.101,0.187,96.908,13.832,4.305
34737,9.463,-0.431,0.316,93.702,11.298,3.672
34786,9.561,-0.730,0.479,87.931,8.069,1.924
34836,9.724,-0.932,0.606,79.794,4.802,-0.908
34886,9.824,-1.135,0.661,70.260,1.282,-4.924
34936,10.057,-1.334,0.625,59.687,-2.504,-9.855
34987,10.193,-1.370,0.546,49.260,-6.252,-15.191
35037,10.339,-1.255,0.489,39.916,-9.786,-20.824
35086,10.497,-0.992,0.292,33.298,-12.802,-25.740
35136,10.574,-0.685,0.206,29.153,-15.260,-29.573
35186,10.608,-0.290,0.002,28.069,-16.878,-31.366
35236,10.648,0.189,-0.247,30.809,-17.634,-31.237
35287,10.588,0.608,-0.467,36.924,-17.565,-28.908
35337,10.406,0.932,-0.620,46.382,-16.542,-24.634
35387,10.291,1.291,-0.996,57.992,-14.748,-18.641
35437,10.069,1.396,-1.176,71.496,-12.069,-11.405
35487,9.848,1.506,-1.447,85.267,-8.252,-3.817
35537,9.642,1.262,-1.665,97.870,-3.137,3.412
35588,9.436,1.035,-1.768,108.008,2.878,9.466
35637,9.247,0.551,-1.736,114.107,9.000,13.496
35687,9.060,0.074,-1.574,115.290,14.992,14.832
35737,9.036,-0.522,-1.142,110.710,19.397,13.656
35787,9.101,-0.889,-0.685,101.374,21.221,10.664
35837,9.216,-1.262,-0.216,87.656,21.046,6.168
35888,9.324,-1.595,0.364,71.527,18.519,1.069
35937,9.549,-1.705,0.695,54.847,13.924,-4.733
35987,9.767,-1.753,1.015,38.053,7.702,-10.870
36037,10.038,-1.569,1.116,22.992,0.359,-16.679
36087,10.241,-1.329,1.032,9.733,-6.695,-22.069
36137,10.423,-1.126,0.750,-0.466,-12.962,-26.397
36188,10.641,-0.723,0.362,-7.595,-16.947,-29.153
36237,10.603,-0.402,0.010,-11.458,-18.985,-30.214
36287,10.718,-0.022,-0.362,-12.557,-18.649,-30.321
36337,10.689,0.263,-0.695,-10.053,-16.321,-28.847
36387,10.608,0.582,-1.047,-4.969,-12.153,-25.885
36438,10.464,0.872,-1.312,3.321,-7.046,-21.992
36488,10.289,1.090,-1.478,13.588,-0.832,-17.191
36537,10.145,1.209,-1.617,25.351,5.496,-12.092
36587,9.935,1.178,-1.432,37.885,11.763,-7.359
36637,9.714,1.104,-1.334,50.794,16.985,-3.130
36687,9.499,1.006,-1.092,62.885,20.924,-0.145
36738,9.281,0.862,-0.723,74.382,22.977,1.626
36788,9.159,0.639,-0.326,84.069,22.969,2.443
36838,9.156,0.568,0.184,92.595,21.000,2.458
36888,9.214,0.472,0.520,100.084,17.366,2.229
36938,9.415,0.398,0.764,106.649,12.092,2.260
36988,9.535,0.383,0.975,112.160,6.214,3.130
37039,9.772,0.323,0.908,116.588,0.405,4.954
37088,9.839,0.220,0.762,119.611,-5.069,7.115
37138,10.236,-0.055,0.568,120.641,-9.344,9.550
37188,10.349,-0.326,0.376,118.901,-11.786,11.145
37238,10.481,-0.659,0.029,114.137,-12.473,11.328
37288,10.603,-1.030,-0.137,105.886,-11.878,9.863
37339,10.639,-1.432,-0.278,95.008,-10.573,6.321
37388,10.624,-1.691,-0.340,81.603,-8.809,1.000
37438,10.538,-1.906,-0.240,65.901,-7.550,-6.092
37488,10.466,-2.084,-0.323,49.565,-6.542,-14.458
37538,10.351,-2.093,-0.225,33.282,-6.176,-23.870
37588,10.095,-1.830,-0.199,18.557,-6.298,-32.832
37639,9.930,-1.468,-0.204,7.076,-6.634,-40.603
37688,9.745,-0.855,-0.347,0.198,-7.046,-45.863
37738,9.666,-0.132,-0.354,-0.901,-7.603,-48.626
37788,9.501,0.558,-0.354,4.939,-8.382,-48.511
37838,9.353,1.253,-0.496,17.557,-9.557,-45.168
37889,9.271,1.909,-0.647,36.473,-10.992,-39.023
37939,9.362,2.453,-0.814,60.351,-12.092,-29.794
37988,9.355,2.606,-1.279,86.092,-11.916,-19.038
38038,9.400,2.625,-1.712,111.985,-9.313,-6.740
38088,9.520,2.213,-2.122,134.870,-3.328,4.618
38138,9.551,1.638,-2.259,152.450,5.282,13.008
38189,9.616,0.901,-2.273,162.702,15.656,17.351
38239,9.726,0.017,-2.033,165.252,25.832,16.618
38289,9.774,-0.656,-1.490,160.420,34.130,11.710
38339,9.872,-1.174,-0.812,150.130,38.809,3.412
38389,9.863,-1.521,-0.146,136.397,39.214,-6.267
38439,9.923,-1.552,0.592,121.397,35.664,-16.198
38490,9.978,-1.411,1.250,107.824,27.779,-24.695
38539,10.035,-1.150,1.693,96.962,17.855,-31.595
38589,10.021,-0.678,1.851,89.710,5.435,-36.130
38639,10.021,-0.331,1.887,87.183,-7.275,-37.771
38689,10.006,0.134,1.619,89.076,-19.191,-37.290
38739,10.026,0.534,1.025,95.328,-29.313,-34.153
38790,10.023,0.810,0.410,104.458,-36.405,-28.511
38839,10.011,0.936,-0.366,115.496,-39.550,-21.679
38889,9.997,0.884,-1.209,126.458,-38.672,-13.809
38939,10.004,0.577,-1.904,135.481,-33.344,-7.008
38989,10.006,0.177,-2.328,140.634,-24.221,-2.328
39040,10.014,-0.302,-2.687,141.542,-13.244,-0.939
39090,9.947,-0.740,-2.529,137.496,-2.214,-3.214
39139,9.980,-0.982,-2.419,129.939,7.496,-7.290
39189,9.827,-1.142,-1.940,119.588,14.901,-13.183
39239,9.769,-1.109,-1.497,108.466,19.939,-19.191
39291,9.726,-0.924,-1.102,97.496,22.458,-24.695
39343,9.652,-0.659,-0.793,88.672,23.092,-28.611
39393,9.535,-0.316,-0.414,82.886,22.076,-31.115
39444,9.463,0.072,-0.292,80.634,20.145,-31.618
39494,9.448,0.287,-0.043,82.061,17.107,-30.656
39544,9.460,0.659,0.050,86.573,13.832,-28.450
39595,9.489,0.793,0.101,93.779,10.664,-25.061
39645,9.537,0.860,0.036,102.573,7.550,-21.260
39694,9.705,0.941,0.139,112.069,4.427,-17.443
39744,9.812,0.802,0.134,121.450,1.374,-13.817
39794,9.968,0.719,0.077,130.252,-1.412,-10.679
39844,10.215,0.548,0.036,137.863,-4.206,-7.725
39895,10.337,0.364,0.153,143.916,-7.008,-5.130
39945,10.440,0.168,0.089,148.282,-9.321,-3.221
39995,10.545,0.024,0.046,150.481,-11.237,-1.794
40045,10.660,-0.213,-0.141,150.901,-12.847,-1.023
40095,10.694,-0.386,-0.304,149.305,-13.985,-0.473
40145,10.653,-0.539,-0.450,145.252,-14.168,-0.366
40198,10.639,-0.838,-0.663,138.450,-13.397,-1.031
40251,10.409,-1.090,-0.862,129.122,-11.595,-2.847
40304,10.275,-1.308,-1.047,117.031,-8.924,-5.962
40356,10.097,-1.439,-1.011,102.718,-5.710,-10.076
40410,9.827,-1.607,-1.063,86.542,-2.443,-15.427
40460,9.563,-1.645,-1.008,70.107,0.237,-20.985
40510,9.302,-1.612,-0.980,53.962,2.534,-26.992
40560,9.171,-1.430,-0.886,39.420,4.542,-32.504
40610,9.077,-1.219,-0.774,27.542,5.405,-37.511
40660,9.003,-0.845,-0.546,19.496,5.321,-41.649
40711,9.058,-0.247,-0.477,16.954,4.489,-44.053
40760,9.063,0.278,-0.359,20.038,2.840,-44.527
40810,9.173,0.958,-0.249,30.145,0.206,-42.550
40860,9.451,1.583,-0.211,46.015,-2.901,-37.954
40910,9.705,2.062,-0.271,66.695,-6.145,-30.229
40961,9.980,2.426,-0.539,89.702,-8.298,-19.748
41011,10.267,2.409,-0.951,112.511,-8.168,-7.511
41060,10.442,2.206,-1.289,132.153,-4.802,4.573
41110,10.586,1.667,-1.609,147.779,1.985,14.641
41160,10.675,0.968,-1.722,157.053,10.969,21.298
41210,10.687,0.187,-1.691,160.092,21.107,23.153
41261,10.687,-0.534,-1.217,156.038,30.015,20.023
41312,10.648,-1.128,-0.695,145.916,36.267,12.649
41364,10.416,-1.655,-0.067,131.489,38.298,2.710
41415,10.217,-1.760,0.762,115.214,36.489,-7.962
41465,10.006,-1.832,1.267,98.901,30.458,-18.573
41517,9.879,-1.645,1.866,84.252,21.321,-27.733
41567,9.520,-1.365,2.136,73.115,10.244,-35.092
41617,9.326,-0.850,2.417,66.328,-2.214,-39.977
41667,9.154,-0.328,2.239,64.840,-14.519,-42.893
41717,9.039,0.184,1.894,69.458,-26.519,-43.107
41767,8.965,0.862,1.392,79.947,-36.763,-40.443
41818,9.029,1.221,0.592,95.748,-44.664,-34.809
41867,8.981,1.581,-0.345,115.382,-49.061,-26.237
41919,9.274,1.708,-1.487,136.786,-48.511,-15.084
41971,9.432,1.432,-2.548,155.618,-41.038,-3.679
42022,9.803,0.807,-3.248,168.130,-27.763,4.954
42073,9.963,0.014,-3.626,167.214,-11.809,9.435
42122,10.179,-0.642,-3.389,170.756,6.389,7.336
42172,10.337,-1.130,-3.013,161.382,21.046,1.115
42223,10.287,-1.494,-2.323,146.641,31.855,-8.038
42275,10.368,-1.569,-1.528,128.710,37.977,-18.092
42328,10.251,-1.461,-0.788,110.542,39.656,-27.664
42381,10.232,-1.111,-0.069,95.198,37.878,-35.244
42433,10.176,-0.702,0.366,84.405,33.061,-40.137
42484,10.102,-0.177,0.850,79.145,26.511,-42.450
42534,9.908,0.292,1.059,79.389,18.618,-42.145
42585,9.769,0.707,1.154,85.191,10.252,-39.595
42634,9.626,1.044,1.207,95.321,2.008,-35.977
42684,9.618,1.327,1.118,110.130,-6.534,-30.496
42734,9.513,1.473,0.862,127.718,-14.504,-24.191
42784,9.412,1.435,0.553,146.710,-20.916,-16.893
42834,9.477,1.327,0.074,165.076,-25.542,-9.130
42885,9.496,1.047,-0.314,180.954,-27.351,-1.725
42934,9.515,0.536,-0.860,191.985,-26.695,4.672
42984,9.618,0.077,-1.109,197.786,-23.565,9.008
43034,9.815,-0.563,-1.360,196.336,-18.802,10.534
43085,10.014,-1.162,-1.351,188.282,-13.466,8.924
43138,10.155,-1.619,-1.358,173.977,-8.382,4.298
43188,10.308,-1.978,-1.238,155.550,-4.527,-2.366
43240,10.330,-2.206,-1.193,133.718,-1.870,-10.389
43293,10.361,-2.215,-1.102,109.580,0.405,-19.206
43345,10.284,-2.232,-1.106,85.809,2.771,-27.763
43396,10.248,-2.144,-1.001,63.366,4.802,-36.000
43447,10.081,-1.803,-1.073,43.282,7.992,-43.046
43498,9.906,-1.468,-0.881,27.023,11.115,-49.511
43549,9.733,-1.054,-0.805,15.473,14.328,-54.443
43599,9.652,-0.563,-0.757,10.031,17.137,-58.160
43651,9.398,0.031,-0.407,11.481,19.015,-60.191
43701,9.362,0.709,-0.144,20.611,18.763,-60.740
43751,9.295,1.432,0.110,37.664,16.145,-59.084
43801,9.269,2.141,0.484,62.550,10.817,-54.397
43851,9.269,2.864,0.498,94.763,3.351,-46.725
43901,9.367,3.437,0.299,132.740,-4.863,-35.412
43952,9.515,3.777,-0.249,173.947,-11.122,-20.611
44001,9.611,3.672,-1.039,212.786,-12.496,-4.137
44051,9.669,3.090,-1.830,247.313,-6.962,12.092
44101,9.832,2.112,-2.627,250.130,5.573,23.702
44151,9.793,0.891,-2.790,250.130,22.382,27.298
44201,9.879,-0.371,-2.512,250.130,39.160,22.000
44252,9.832,-1.387,-1.722,250.130,51.092,8.885
44301,9.899,-1.890,-0.608,245.008,55.412,-8.260
44351,9.858,-2.045,0.575,221.145,51.580,-26.191
44401,9.891,-1.787,1.653,199.886,40.542,-41.359
44451,9.848,-1.198,2.393,184.466,23.878,-52.344
44503,9.654,-0.496,2.790,177.847,3.954,-57.870
44553,9.630,0.405,2.867,180.954,-17.344,-57.137
44604,9.530,1.164,2.371,193.771,-38.282,-50.351
44654,9.420,1.794,1.602,214.718,-56.145,-37.076
44705,9.391,2.108,0.299,240.069,-67.542,-17.885
44756,9.345,1.856,-0.968,250.130,-69.435,4.282
44807,9.247,0.754,-2.268,250.130,-60.672,24.389
44857,9.269,-0.692,-3.030,250.130,-43.046,36.885
44909,9.405,-2.412,-3.058,250.130,-21.618,38.221
44961,9.377,-3.791,-2.503,219.931,-2.985,29.038
45012,9.587,-4.694,-1.978,156.786,10.168,19.153
45063,9.592,-5.125,-1.054,116.076,20.321,-1.702
45114,9.654,-5.068,-0.022,109.802,19.092,-24.031
45166,9.573,-4.474,0.371,133.641,7.359,-43.931
45216,9.523,-3.772,0.649,134.656,-0.153,-57.015
45267,9.513,-3.030,1.020,127.534,-7.954,-65.267
45318,9.408,-2.170,0.891,119.351,-16.046,-69.374
45370,9.432,-1.353,0.898,111.985,-23.000,-68.893
45422,9.412,-0.613,0.570,107.771,-28.115,-65.160
45474,9.559,-0.069,0.084,108.511,-31.198,-59.137
45526,9.503,0.405,-0.357,114.916,-31.863,-50.840
45578,9.611,0.699,-0.810,127.046,-30.962,-41.779
45630,9.697,0.889,-1.233,145.160,-28.145,-31.519
45682,9.642,0.877,-1.643,168.000,-23.588,-21.214
45734,9.882,0.812,-1.765,194.901,-16.695,-11.237
45786,9.822,0.433,-2.072,224.344,-8.328,-3.099
45836,9.935,0.050,-2.031,250.130,1.130,1.916
45886,9.994,-0.386,-1.847,250.130,10.550,3.374
45936,10.093,-0.838,-1.360,250.130,18.206,0.901
45986,10.028,-1.123,-0.831,250.130,24.015,-5.252
46036,10.217,-1.315,-0.093,250.130,25.824,-13.321
46090,10.227,-1.090,0.673,250.130,22.901,-21.672
46142,10.358,-0.807,1.229,250.130,15.977,-27.099
46193,10.308,-0.146,1.734,250.130,6.840,-28.725
46244,10.337,0.319,1.966,250.130,-2.710,-25.634
46296,10.402,0.857,1.988,250.130,-11.336,-18.863
46348,10.184,1.277,1.899,240.198,-18.489,-8.298
46399,10.095,1.533,1.545,230.183,-22.977,4.809
46448,9.879,1.686,1.233,225.550,-23.863,19.282
46498,9.753,1.554,0.730,225.992,-20.908,33.916
46548,9.575,1.142,0.359,230.511,-13.725,47.473
46599,9.362,0.604,0.235,237.763,-2.840,57.893
46648,9.271,-0.026,0.091,243.939,10.519,63.702
46698,9.101,-0.915,0.599,245.916,25.244,63.931
46748,9.063,-1.811,1.327,238.931,37.511,58.137
46798,9.137,-2.405,2.532,220.023,44.023,47.198
46849,9.147,-2.611,3.873,187.176,42.885,34.267
46899,9.400,-2.644,5.065,121.733,43.405,24.229
46948,9.513,-2.848,5.947,61.496,31.511,7.588
46998,9.482,-2.630,6.268,67.672,1.229,-2.656
47048,9.650,-2.369,6.198,105.313,-23.817,-0.046
47098,9.518,-1.729,5.918,106.664,-43.275,-3.794
47149,9.523,-1.233,5.286,103.412,-60.389,-3.511
47199,9.556,-0.836,4.404,96.649,-73.214,-0.412
47249,9.626,-0.613,3.581,89.053,-81.504,3.901
47299,9.573,-0.536,2.409,82.847,-84.855,9.038
47349,9.570,-0.673,1.456,80.099,-83.626,13.679
47399,9.523,-0.879,0.429,82.626,-78.504,17.359
47450,9.518,-1.255,-0.345,91.435,-69.656,20.244
47499,9.537,-1.554,-1.025,106.794,-58.359,21.939
47549,9.496,-2.062,-1.502,130.023,-44.305,22.168
47599,9.525,-2.570,-1.796,160.481,-28.710,20.084
47649,9.482,-3.152,-1.698,198.053,-12.901,14.321
47702,9.523,-3.609,-1.169,241.504,0.725,4.695
47752,9.408,-3.763,-0.328,250.130,8.550,-8.802
